last_message_length,response_time_gap,initiator,conversation_length,reply_ratio,avg_response_time,message_tone,emoji_count,question_asked,time_of_day,seen_ignored,past_ghosting_history,user_type,reply,ghosted
45,49.10417934486359,them,83,0.85,85.27671973929984,enthusiastic,4,0,night,1,0,dry_texter,0,1
16,24.71363313325948,me,155,0.24,107.41735787947036,enthusiastic,9,0,night,0,1,interested,0,1
14,41.9356242184269,them,176,0.1,45.80457339305393,dry,9,0,day,1,0,interested,0,1
8,63.95389774583002,them,94,0.05,61.00997647824472,enthusiastic,5,1,day,1,0,casual,0,1
12,23.23613050539004,them,15,0.19,43.40894512261162,dry,8,1,day,0,0,ghoster,0,1
40,52.57521797182167,them,145,0.66,6.22382298367463,enthusiastic,7,1,night,1,1,casual,0,1
45,12.918469060427476,me,69,0.05,61.78010024092538,enthusiastic,0,0,day,1,1,ghoster,0,1
24,52.73882358962248,them,97,0.77,66.83955172231312,dry,7,1,night,1,1,dry_texter,0,1
34,41.9946175854791,me,83,0.94,32.23494897601859,neutral,2,1,day,0,1,dry_texter,0,1
7,7.264492338408148,them,68,0.44,36.43349002075855,dry,7,0,day,1,1,interested,1,0
11,5.343514393205622,me,97,0.84,6.21230830494498,dry,4,1,day,1,1,ghoster,0,1
39,26.74644453995527,them,2,0.61,99.34097004559199,neutral,9,1,night,0,1,casual,0,0
1,4.90944050402294,them,104,0.95,60.12693353156053,enthusiastic,3,1,night,0,0,ghoster,0,1
20,12.020697926839802,them,95,0.95,43.955225194745665,enthusiastic,8,1,night,0,0,ghoster,1,0
23,21.96691095524635,me,39,0.75,30.580696945939632,dry,8,0,night,0,0,casual,0,1
23,60.3372621044456,me,2,0.59,35.17257901781004,dry,9,1,day,0,0,casual,0,1
33,18.14674269579666,me,103,1.0,65.40054929259384,dry,8,0,day,0,0,casual,1,0
39,48.34731721154777,me,80,0.09,50.12769112125831,enthusiastic,7,0,night,1,1,ghoster,0,1
43,13.628411833083828,them,111,0.77,22.458289651932315,neutral,9,0,night,1,1,casual,0,0
7,10.671546851489447,me,28,0.73,22.082459124117587,enthusiastic,10,1,night,1,0,dry_texter,0,0
43,3.9473925400370096,me,121,1.0,53.09368654706136,neutral,8,0,night,0,1,dry_texter,0,1
15,55.49663193071714,me,165,0.57,72.04707434084867,enthusiastic,1,1,day,1,0,interested,1,1
35,30.922486387064748,them,105,0.29,72.39681361442534,dry,9,1,day,0,0,interested,0,1
50,35.79658805373936,them,73,0.77,113.29445967340276,dry,5,1,night,0,1,casual,0,1
15,37.699466097329854,me,78,0.62,115.55060836654538,neutral,4,0,day,0,0,ghoster,0,1
8,17.88276196368406,them,136,0.41,98.36966554122057,enthusiastic,8,1,night,0,1,ghoster,1,0
49,66.36521291282098,me,195,0.61,111.64652125637834,neutral,7,0,night,0,1,casual,0,1
22,71.09610529158402,them,157,0.8,29.476459264209222,dry,2,0,day,0,1,interested,1,1
16,4.950038586528723,them,94,0.31,87.56664915910608,neutral,5,1,night,0,0,dry_texter,1,1
49,70.55762374831131,them,69,0.77,57.95472091925453,dry,7,0,day,1,1,casual,0,1
17,60.69826854672107,me,139,0.77,16.245174610167375,neutral,9,0,day,0,1,ghoster,1,1
13,28.191447706808052,me,28,0.25,6.869387088556964,dry,6,1,day,0,1,interested,1,0
13,9.253440411472821,me,29,0.85,94.45961447459239,dry,7,1,night,1,0,casual,1,0
32,69.77391588727735,them,22,0.43,56.143105406079485,neutral,10,0,night,1,1,dry_texter,0,1
10,37.096742938483246,them,172,0.78,98.33523119514135,neutral,10,0,night,0,0,interested,1,1
50,38.03956341212591,me,75,0.23,102.98908947135989,neutral,10,1,night,1,0,ghoster,0,1
17,11.505495970977783,me,189,0.74,116.66305304137991,dry,1,0,day,1,1,ghoster,0,1
15,67.37076101699574,me,99,0.51,76.42094545235786,enthusiastic,7,1,night,1,0,interested,0,1
20,64.9673674033931,me,106,0.75,2.1207196093208776,neutral,10,0,night,0,0,dry_texter,0,1
16,63.98562320192968,me,116,0.35,20.161621206548222,dry,9,0,night,0,0,interested,1,1
32,23.826244454501296,me,100,0.84,34.929610474555254,enthusiastic,3,1,day,1,0,ghoster,0,1
22,64.7262542336048,me,48,0.68,87.68030483485204,enthusiastic,0,1,day,1,0,casual,0,1
23,17.09959863652999,me,155,0.84,2.3106865643971277,enthusiastic,9,0,night,1,0,casual,1,1
47,48.68916434210237,me,168,0.43,35.58226515328184,enthusiastic,4,0,night,1,1,ghoster,0,1
4,44.34060240553027,them,100,0.69,95.75727326285609,neutral,3,0,night,0,1,ghoster,0,1
19,70.65740640483358,them,36,0.29,78.73151900373438,dry,10,0,night,1,0,dry_texter,0,1
46,67.78786764991776,them,188,0.86,109.19825135668694,dry,7,0,night,1,0,interested,0,1
43,71.42805474830924,me,47,0.13,71.65145757572783,enthusiastic,4,1,night,1,0,dry_texter,0,1
32,45.550055102072854,them,56,0.02,106.86988792409447,enthusiastic,6,1,day,1,1,interested,0,1
19,57.474092610657976,them,159,0.3,38.27682362523537,enthusiastic,4,0,day,0,1,ghoster,0,1
35,66.31326493046157,them,189,0.51,73.57870598976365,dry,3,0,day,0,0,ghoster,0,1
27,48.95762310339509,them,116,0.21,2.244780775948139,enthusiastic,8,1,day,0,0,interested,1,1
25,33.21179162315501,me,62,0.23,7.503661853650339,dry,3,1,night,0,0,ghoster,0,1
25,21.39325133240785,me,107,0.55,106.12101561160404,neutral,9,0,day,0,1,casual,0,1
23,65.26644025282931,me,50,0.04,98.30580215691788,enthusiastic,3,0,day,0,1,dry_texter,0,1
34,7.497513285417883,them,54,0.47,35.99920032285104,enthusiastic,8,1,night,0,1,casual,1,1
48,50.14139883567495,me,152,0.37,99.59695278687015,dry,0,0,night,1,0,ghoster,0,1
36,20.93217895694866,them,60,0.19,29.520963289694926,neutral,9,1,night,0,0,interested,1,1
39,49.653470151327625,them,130,0.56,10.51706965846571,dry,1,0,day,0,0,interested,1,0
38,29.3651637457726,me,103,0.64,26.375212942013242,neutral,1,1,day,0,1,dry_texter,1,1
47,59.00385087731792,me,39,0.93,37.595900472293835,enthusiastic,9,0,night,0,1,interested,1,1
9,13.819567585095974,them,105,0.44,71.90476033138306,dry,0,1,day,1,0,ghoster,0,1
40,6.607158124077326,them,93,0.19,78.3579373734978,neutral,8,1,night,1,0,casual,0,1
30,46.693842903750536,me,91,0.98,27.828657890098647,neutral,0,1,day,1,1,casual,0,1
43,47.15961229964323,them,54,0.69,45.58653939961066,neutral,0,0,day,1,1,casual,0,1
19,26.90248928223638,me,188,0.8,27.17919399184797,enthusiastic,4,1,night,0,1,interested,1,0
13,68.00350703642164,me,179,0.91,77.73113916804476,enthusiastic,9,0,night,0,0,dry_texter,1,1
46,25.050542369992645,them,6,0.3,84.91706008397311,dry,2,0,night,1,0,interested,0,0
29,41.504839035101085,me,34,0.39,93.20259999446354,dry,4,1,day,1,1,casual,0,1
18,35.76087576811068,them,53,0.85,106.48985986882514,neutral,9,1,day,1,0,casual,0,1
41,35.65491966036727,them,130,0.64,82.02786144978751,enthusiastic,6,0,night,1,1,dry_texter,0,1
47,62.71787386109679,me,169,0.8,78.67986896808729,dry,4,1,day,1,1,dry_texter,0,1
48,29.050960125664012,them,44,0.62,47.26104739983338,enthusiastic,8,1,night,0,0,casual,1,1
22,62.457224863260365,me,2,0.2,24.83370971059894,enthusiastic,10,0,day,0,1,dry_texter,1,1
41,50.74616631619365,me,164,0.44,19.155347701408573,dry,0,1,night,1,0,interested,1,1
15,31.50167566941844,me,17,0.46,114.24842917780519,dry,6,0,day,0,0,interested,0,0
34,31.049091805518895,them,36,0.11,96.54899582620813,enthusiastic,7,0,day,0,1,casual,1,1
47,48.58775056204847,me,137,0.46,7.027586521315462,neutral,8,0,night,1,1,casual,0,1
46,23.915749789887055,them,126,0.99,32.935116325117676,enthusiastic,3,0,day,0,1,ghoster,1,1
33,25.31313310990498,me,13,0.46,114.76026648765892,neutral,4,1,day,1,0,casual,0,1
12,6.667728902496025,me,134,0.9,58.37979867750337,enthusiastic,5,0,day,1,1,dry_texter,0,0
33,8.631182612427665,me,22,0.62,20.01587907550421,dry,8,1,day,0,0,ghoster,1,0
12,37.19968015081708,them,16,0.76,15.89492976537524,dry,9,1,night,1,1,ghoster,0,1
7,41.63287978494133,me,134,0.41,42.04524632026651,neutral,6,0,night,0,0,ghoster,1,1
49,5.741050115700806,them,19,0.58,43.660368909258835,enthusiastic,9,0,night,1,1,dry_texter,0,1
14,33.99965032717778,me,12,0.03,38.68520767650712,enthusiastic,3,1,day,1,1,interested,0,1
2,62.437055068220346,me,57,0.73,88.86072115173694,neutral,0,0,night,0,1,ghoster,0,1
11,68.06656820889378,them,25,0.72,40.37339555277328,dry,7,1,day,0,1,dry_texter,0,1
44,32.54436569753034,them,60,0.62,58.51880775743503,dry,3,1,day,1,1,dry_texter,0,1
49,35.99609153704077,me,165,0.89,47.139545563285715,neutral,4,1,day,0,1,ghoster,1,1
34,48.644260400451735,them,95,0.63,112.81640189958858,neutral,9,0,night,0,0,casual,0,1
4,17.231842646946465,me,64,0.06,45.86371348662941,enthusiastic,1,1,day,1,1,ghoster,0,0
50,64.65781852435441,me,143,0.34,119.90209954061056,dry,6,0,night,0,1,interested,1,1
23,35.66870786482828,me,91,0.33,85.22507741622422,neutral,7,0,day,0,0,interested,0,1
49,18.047337940672225,me,2,0.17,70.63944324050942,dry,4,1,day,1,1,ghoster,0,1
33,28.52183168198805,me,153,0.26,28.655083726027726,neutral,6,0,day,1,1,interested,0,1
27,10.718760723379816,them,10,0.22,61.38427020142211,dry,8,1,night,0,0,interested,1,0
7,58.04468614940174,them,140,0.33,6.993588635579444,dry,10,1,day,0,0,ghoster,0,1
22,23.644956559637887,them,151,0.63,71.04312741964802,enthusiastic,8,1,night,1,1,ghoster,1,1
15,63.74892855727812,me,128,0.61,53.91937758116966,dry,1,1,day,0,0,ghoster,0,1
18,45.50713587456485,me,173,0.98,108.54563998849777,neutral,6,1,night,0,1,interested,1,1
11,61.83676117165523,me,171,0.93,14.579653475915563,enthusiastic,8,0,night,0,1,casual,1,1
16,36.124995276461526,them,13,0.64,42.75806252345816,neutral,8,1,night,1,1,casual,0,1
30,25.1227231716546,me,10,0.2,63.93656136195105,dry,4,1,night,1,1,casual,0,1
35,68.86072407929554,them,85,0.93,103.17472026529961,enthusiastic,9,1,night,0,0,casual,0,0
16,65.71426967790758,me,112,0.01,63.82370111801434,enthusiastic,6,0,night,1,0,ghoster,0,1
5,60.75326793786199,them,48,0.47,96.91313147570219,dry,7,1,day,0,0,casual,0,1
32,40.92153649227447,them,132,0.5,35.20178397457105,enthusiastic,1,0,night,0,1,dry_texter,0,1
37,2.2821705463698203,them,145,0.64,82.25167189529249,dry,5,0,day,1,0,casual,0,1
28,68.46522801878423,them,34,0.79,112.0514244354759,enthusiastic,0,1,night,1,1,interested,1,0
28,0.07167383014105422,them,164,0.29,47.529891461041565,dry,0,0,night,1,0,dry_texter,0,1
4,55.86956941681318,them,177,0.29,89.84674653178355,neutral,4,0,night,1,1,casual,0,1
2,54.31510046947488,me,157,0.28,1.6979425868376226,enthusiastic,3,1,day,0,1,casual,0,1
43,66.37805229139268,them,142,0.83,14.3785019128454,enthusiastic,1,0,day,1,1,ghoster,0,1
46,21.948297318955508,me,101,0.14,23.262563272980323,enthusiastic,6,1,night,0,1,interested,1,1
46,54.521617072649846,me,188,0.13,85.33483655784978,neutral,7,1,night,1,1,ghoster,0,1
8,12.024045789156077,me,198,0.9,69.62714600273404,enthusiastic,6,1,night,1,1,casual,1,1
12,7.315836808100365,them,72,0.39,84.7410152183564,neutral,10,0,night,1,0,interested,1,1
50,38.170043693007685,me,160,0.09,105.77400892606545,dry,9,0,day,0,0,casual,1,1
26,15.01536070383897,them,85,0.86,3.5616895811477174,enthusiastic,7,0,day,0,0,casual,1,1
28,62.013039142540045,them,77,0.18,31.52553775692099,enthusiastic,8,0,day,1,0,ghoster,0,1
10,24.98041483572488,me,194,0.34,45.737317347022326,enthusiastic,8,1,night,0,1,interested,0,1
5,38.3408832365447,them,60,0.44,35.10522333703978,dry,10,0,night,1,0,casual,0,1
11,46.048778306123104,me,17,0.79,26.825618282697246,neutral,1,0,day,0,0,dry_texter,1,0
9,42.846413048078624,me,78,0.73,68.31547222023275,enthusiastic,5,0,day,0,0,ghoster,1,1
39,63.617601033129866,me,58,0.4,10.178269660710976,dry,9,1,day,1,0,casual,0,1
43,46.646228125798835,them,21,0.96,38.753712152031405,enthusiastic,4,0,day,0,0,interested,0,0
50,57.84965307424306,them,152,0.48,60.47170780347033,dry,9,1,day,1,0,dry_texter,0,1
42,48.394210939313155,me,56,0.72,99.68268981927775,neutral,1,0,night,1,1,interested,0,0
3,48.3657613183701,me,27,0.36,13.15812282715562,neutral,5,1,night,1,1,interested,0,1
34,6.9568983979854915,me,195,0.13,46.26240364879392,neutral,7,0,day,0,1,ghoster,0,1
8,1.5464382116629727,them,138,0.45,28.23050062736256,dry,9,0,day,0,1,ghoster,0,1
18,36.28031736052082,me,141,0.09,14.334815648981406,enthusiastic,4,1,night,0,0,interested,1,1
30,44.83955835738962,me,115,0.05,36.97233984264381,dry,3,0,day,0,0,ghoster,0,1
24,64.04338170526488,me,75,0.99,14.8461639155238,neutral,9,1,night,1,0,ghoster,0,1
4,30.191561144773754,them,5,0.1,38.09894096608587,enthusiastic,6,0,night,1,0,casual,0,1
43,36.73689255928349,them,147,0.35,95.68214989221983,neutral,9,1,day,0,1,casual,1,1
7,18.591935530919926,them,31,0.52,10.48284711301641,neutral,10,1,night,1,1,ghoster,1,1
45,59.012322469456976,me,154,0.73,61.160704378901904,enthusiastic,9,0,day,0,0,interested,0,1
21,67.26272159100225,them,187,0.49,25.301527976752478,dry,3,0,night,1,1,interested,1,1
44,19.164400995512228,me,169,0.53,34.35924881903199,enthusiastic,6,1,day,1,0,casual,1,0
39,28.335265664361117,me,162,0.76,52.780959815413595,dry,6,1,night,0,0,casual,1,0
9,26.70178074003005,me,158,0.68,54.598954045639346,neutral,10,0,night,1,1,interested,0,0
15,11.536404671939344,me,109,0.25,114.97946960821106,neutral,1,1,night,0,1,casual,1,1
30,40.65095068364941,them,148,0.91,60.318562255887336,enthusiastic,2,0,day,0,0,ghoster,0,1
28,50.858961735521795,them,127,0.07,101.17026266468532,enthusiastic,5,0,day,1,1,casual,0,1
19,22.154951143826654,them,54,0.27,18.68098009040345,neutral,6,1,night,1,0,interested,1,0
13,9.975430457452363,me,12,0.25,116.39526900430862,neutral,2,1,night,1,1,dry_texter,0,1
19,33.97369055657054,me,109,0.56,100.00528901162059,neutral,7,1,night,0,0,interested,1,1
19,0.8848059512783033,them,46,0.75,38.544086709614724,neutral,1,0,night,1,1,casual,0,1
8,12.3962599950738,them,120,0.42,94.47660089609114,enthusiastic,2,0,day,0,0,ghoster,0,1
18,62.84554766929895,me,166,0.04,75.81035211977327,neutral,2,0,day,0,1,ghoster,0,1
26,5.322493333161759,them,30,0.64,104.09507966271748,neutral,10,1,day,0,0,dry_texter,1,0
22,41.29073639174665,them,90,0.86,35.31269468654359,neutral,5,0,night,1,0,dry_texter,0,1
26,22.523440636804665,them,187,0.77,115.0930551219649,neutral,8,1,night,0,0,ghoster,1,1
20,47.15139117437928,them,52,0.15,23.783928009874103,enthusiastic,7,0,day,1,0,dry_texter,0,1
20,39.418639843037944,them,160,0.58,29.15380592979739,neutral,2,1,night,0,1,interested,0,0
41,45.29890293568275,them,27,0.31,108.20954138087785,enthusiastic,1,0,day,1,1,interested,0,1
26,43.39129444156227,them,29,0.54,64.36886527671967,enthusiastic,8,0,night,0,1,ghoster,0,1
23,47.544772522943106,them,40,0.36,111.75943948712877,dry,5,1,night,0,1,ghoster,1,1
45,35.55165393296644,me,96,0.27,93.12600560712785,enthusiastic,6,0,day,0,0,casual,0,1
13,0.6087816442812066,them,101,0.82,107.32440246028486,enthusiastic,7,1,day,0,0,casual,1,0
15,21.466165183912203,me,169,0.08,89.87765868837823,neutral,10,1,day,1,0,dry_texter,1,1
16,53.496275151964106,them,124,0.44,78.11675499389123,enthusiastic,6,1,night,0,1,casual,1,1
3,20.602083541245765,me,57,0.71,45.94961968360746,enthusiastic,7,1,night,1,0,casual,1,1
14,25.904456581078925,me,172,0.62,2.3376806216907804,enthusiastic,5,1,night,0,1,interested,1,1
2,34.29435635456061,them,150,0.26,55.38073330182376,enthusiastic,3,0,day,0,0,dry_texter,0,1
27,65.92519136738983,me,101,0.7,85.62732093262943,enthusiastic,8,0,night,1,0,ghoster,0,1
30,23.452947428626985,me,18,0.96,29.993216260576816,dry,2,0,night,0,1,interested,1,1
23,27.616805692995783,them,138,0.27,50.84950556361914,enthusiastic,7,1,day,1,1,ghoster,0,1
21,64.21161265150259,me,64,0.83,55.15747314048956,neutral,2,0,day,1,0,ghoster,0,0
25,25.592850944707337,me,73,0.03,25.56469603848918,dry,2,1,night,1,0,ghoster,0,1
19,50.50362778297904,me,69,0.0,101.7827440398428,dry,2,1,night,1,0,ghoster,0,1
38,45.5827587430769,me,105,0.11,26.866058008188997,neutral,6,1,night,1,1,interested,0,1
27,20.664963969176974,me,55,0.95,77.80366870739914,neutral,10,0,night,0,1,interested,1,0
35,37.30538661764298,me,175,0.98,74.44131079096263,dry,10,1,day,1,0,interested,0,1
34,10.82831301340244,me,178,0.85,56.14792007702226,dry,1,1,day,1,1,casual,0,1
29,27.361801269301196,me,71,0.39,103.357324158791,enthusiastic,5,1,day,0,1,dry_texter,0,1
14,13.35479069070389,me,91,0.31,31.632470311835135,enthusiastic,4,1,day,1,1,interested,1,1
30,27.354941914653363,me,83,0.63,54.173240508504975,dry,1,1,night,0,1,casual,0,1
42,0.9250146551626202,me,19,0.74,1.2947596375567516,dry,9,1,day,0,0,dry_texter,0,1
28,28.042047193386104,them,194,0.54,15.736111335836721,dry,6,1,night,0,0,dry_texter,0,1
44,14.068312178621957,them,12,0.31,86.33401473187415,neutral,8,0,night,1,1,interested,1,0
1,2.0659111441043283,me,187,0.87,20.623168913540475,neutral,4,1,night,1,1,dry_texter,0,1
21,25.463099085721133,me,45,0.95,78.55802293323812,enthusiastic,6,0,night,1,0,interested,0,1
39,13.814059714372801,me,129,0.7,84.17710851164699,neutral,0,0,night,0,0,interested,0,0
19,26.070998175900336,them,166,0.76,116.68592956331126,enthusiastic,6,0,day,0,0,ghoster,0,1
48,15.611494887625177,me,187,0.06,23.43829641502546,enthusiastic,5,0,night,0,1,ghoster,1,1
16,65.51932133188507,them,99,0.06,98.84213640371016,dry,5,0,day,1,0,interested,0,1
26,27.595912429517682,them,2,0.65,98.25096400823678,neutral,9,0,day,0,0,ghoster,0,1
2,61.11972931326974,them,147,0.96,111.9093447895659,enthusiastic,5,1,day,0,0,dry_texter,1,0
48,48.526015303855,me,188,0.16,1.3447860623361194,neutral,9,1,night,1,1,ghoster,0,1
34,2.1951307822278867,me,145,0.51,61.83019225813377,neutral,7,1,day,0,1,casual,1,1
15,63.3289717223961,them,20,0.6,62.166046289292,enthusiastic,9,0,night,1,0,ghoster,0,1
25,28.831500363492996,them,122,0.36,46.46333761127927,dry,4,0,day,1,1,interested,0,1
23,53.923042209159185,them,75,0.42,58.524912106314076,enthusiastic,5,0,day,1,0,dry_texter,0,0
37,2.9260223554150633,them,195,0.57,12.55015845565381,neutral,7,0,night,0,1,casual,1,0
46,21.490136159097414,me,123,0.71,111.28940790165242,neutral,9,0,day,1,0,dry_texter,0,1
17,24.48900205540312,them,115,0.4,37.51915250187114,enthusiastic,5,1,night,0,1,interested,1,1
10,5.772771994436021,me,172,0.06,11.433594701251419,neutral,6,0,day,1,0,dry_texter,1,1
1,22.594229794404747,them,196,0.03,17.125464244379824,neutral,2,0,day,1,1,dry_texter,0,1
19,10.249537050766982,them,151,0.31,86.62999575024256,neutral,10,1,night,0,1,dry_texter,1,0
43,67.57352850181368,me,189,0.18,92.17417073612053,dry,10,0,day,0,1,ghoster,0,1
49,59.80449136226146,me,73,0.94,22.183998044400074,dry,4,0,night,1,1,dry_texter,0,1
33,27.02099045719992,me,41,0.61,41.010470415358604,neutral,8,0,night,1,1,casual,0,1
29,28.103689132533454,me,165,0.05,105.87010002230626,neutral,2,1,day,1,0,interested,0,1
24,3.1297300126065117,me,136,0.47,56.099111298857956,dry,2,0,day,0,0,casual,0,0
30,61.58673791421092,them,93,0.23,42.598861955391484,neutral,3,0,night,0,1,casual,1,1
7,10.8057564851703,them,9,0.03,7.0690305448173545,enthusiastic,7,0,day,1,1,interested,1,1
38,0.5118371706112725,me,182,0.49,43.13407869797628,neutral,8,1,day,0,0,interested,1,1
20,10.242304521102685,them,167,0.6,96.08095102150897,enthusiastic,7,0,night,1,0,interested,1,1
34,60.86268916171756,me,37,0.25,5.3982913764049485,neutral,8,0,day,1,0,dry_texter,0,1
8,13.29805773971901,them,140,0.48,64.71501632862359,neutral,2,1,day,0,1,interested,1,0
18,43.148752822050156,them,21,0.02,26.678404795866673,enthusiastic,1,1,night,0,0,dry_texter,1,1
8,44.50915334784399,me,69,0.61,2.634916327894353,dry,6,0,day,0,1,casual,0,1
4,56.64518728159654,them,156,0.11,71.22017080146684,neutral,4,1,night,0,1,casual,0,1
12,40.32308709258805,me,4,0.51,95.71388401226694,neutral,3,1,night,1,0,interested,1,0
2,60.12238051000563,them,176,0.12,40.99751727410829,dry,6,0,day,0,1,dry_texter,0,1
5,12.565354746121947,them,118,0.42,112.57183389704339,neutral,1,0,night,1,0,ghoster,1,1
11,22.351557254391288,them,144,0.13,111.68687978330996,enthusiastic,10,0,day,0,0,interested,1,0
31,34.73910660567625,them,105,0.99,42.336563397866264,enthusiastic,3,0,night,0,0,casual,1,1
43,62.08150253227653,me,36,0.73,16.438317532476034,enthusiastic,0,0,night,0,0,dry_texter,0,1
8,43.50267608291149,them,73,0.32,15.386776243182053,neutral,4,1,night,0,1,dry_texter,1,0
4,1.5179744782984965,me,161,0.63,109.32160106748685,enthusiastic,7,0,night,1,0,dry_texter,1,0
39,0.8362000034543033,them,25,0.05,6.906140587506713,enthusiastic,3,0,night,0,0,ghoster,1,1
4,66.32438669907745,them,158,0.69,66.93530023862051,neutral,0,0,day,0,1,ghoster,0,1
20,5.823047990719976,them,110,0.5,28.071942723983057,enthusiastic,0,1,day,1,1,dry_texter,1,0
49,54.10205529143176,them,63,0.9,6.821028393471233,dry,3,1,day,1,0,casual,1,1
30,27.243755714757455,me,156,0.65,40.834195902469254,neutral,4,1,night,1,0,casual,1,1
17,59.60314791580216,me,31,0.05,66.45278339138888,enthusiastic,0,1,night,1,1,ghoster,0,0
